sec_cde	sec_name	list_date	mkt_sort
600764	  中国海防	  1996-11-04	h
600765	  中航重机	  1996-11-06	h
600766	  *ST园城	  1996-10-28	h
600767	  ST运盛	  1996-11-15	h
600768	  宁波富邦	  1996-11-11	h
600769	  祥龙电业	  1996-11-01	h
600770	  综艺股份	  1996-11-20	h
600771	  广誉远	  1996-11-05	h
600773	  西藏城投	  1996-11-08	h
600774	  汉商集团	  1996-11-08	h
600775	  南京熊猫	  1996-11-18	h
600776	  东方通信	  1996-11-26	h
600777	  新潮能源	  1996-11-21	h
600778	  友好集团	  1996-12-03	h
600779	  水井坊	  1996-12-06	h
600780	  通宝能源	  1996-12-05	h
600781	  ST辅仁	  1996-12-18	h
600782	  新钢股份	  1996-12-25	h
600783	  鲁信创投	  1996-12-25	h
600784	  鲁银投资	  1996-12-25	h
600785	  新华百货	  1997-01-08	h
600787	  中储股份	  1997-01-21	h
600789	  鲁抗医药	  1997-02-26	h
600790	  轻纺城	  1997-02-28	h
600791	  京能置业	  1997-01-30	h
600792	  云煤能源	  1997-01-23	h
600793	  宜宾纸业	  1997-02-20	h
600794	  保税科技	  1997-03-06	h
600795	  国电电力	  1997-03-18	h
600796	  钱江生化	  1997-04-08	h
600797	  浙大网新	  1997-04-18	h
600798	  宁波海运	  1997-04-23	h
600800	  渤海化学	  1993-12-06	h
600801	  华新水泥	  1994-01-03	h
600802	  福建水泥	  1994-01-03	h
600803	  新奥股份	  1994-01-03	h
600804	  鹏博士	  1994-01-03	h
600805	  悦达投资	  1994-01-03	h
600807	  济南高新	  1994-01-03	h
600808	  马钢股份	  1994-01-06	h
600809	  山西汾酒	  1994-01-06	h
600810	  神马股份	  1994-01-06	h
600811	  东方集团	  1994-01-06	h
600812	  华北制药	  1994-01-14	h
600814	  杭州解百	  1994-01-14	h
600815	  厦工股份	  1994-01-28	h
600816	  ST安信	  1994-01-28	h
600817	  宏盛科技	  1994-01-28	h
600818	  中路股份	  1994-01-28	h
600819	  耀皮玻璃	  1994-01-28	h
600820	  隧道股份	  1994-01-28	h
600821	  津劝业	  1994-01-28	h
600822	  上海物贸	  1994-02-04	h
600823	  世茂股份	  1994-02-04	h
600824	  益民集团	  1994-02-04	h
600825	  新华传媒	  1994-02-04	h
600826	  兰生股份	  1994-02-04	h
600827	  百联股份	  1994-02-04	h
600828	  茂业商业	  1994-02-24	h
600829	  人民同泰	  1994-02-24	h
600830	  香溢融通	  1994-02-24	h
600831	  广电网络	  1994-02-24	h
600833	  第一医药	  1994-02-24	h
600834	  申通地铁	  1994-02-24	h
600835	  上海机电	  1994-02-24	h
600836	  界龙实业	  1994-02-24	h
600837	  海通证券	  1994-02-24	h
600838	  上海九百	  1994-02-24	h
600839	  四川长虹	  1994-03-11	h
600841	  上柴股份	  1994-03-11	h
600843	  上工申贝	  1994-03-11	h
600844	  丹化科技	  1994-03-11	h
600845	  宝信软件	  1994-03-11	h
600846	  同济科技	  1994-03-11	h
600847	  万里股份	  1994-03-24	h
600848	  上海临港	  1994-03-24	h
600850	  华东电脑	  1994-03-24	h
600851	  海欣股份	  1994-04-04	h
600853	  龙建股份	  1994-04-04	h
600854	  春兰股份	  1994-04-25	h
600855	  航天长峰	  1994-04-25	h
600856	  ST中天	  1994-04-25	h
600857	  宁波中百	  1994-04-25	h
600858	  银座股份	  1994-05-06	h
600859	  王府井	  1994-05-06	h
600860	  京城股份	  1994-05-06	h
600861	  北京城乡	  1994-05-20	h
600862	  中航高科	  1994-05-20	h
600863	  内蒙华电	  1994-05-20	h
600864	  哈投股份	  1994-08-09	h
600865	  百大集团	  1994-08-09	h
600866	  星湖科技	  1994-08-18	h
600867	  通化东宝	  1994-08-24	h
600868	  梅雁吉祥	  1994-09-12	h
600869	  远东股份	  1995-02-06	h
600870	  *ST厦华	  1995-02-28	h
600871	  石化油服	  1995-04-11	h
600872	  中炬高新	  1995-01-24	h
600873	  梅花生物	  1995-02-17	h
600874	  创业环保	  1995-06-30	h
600875	  东方电气	  1995-10-10	h
600876	  洛阳玻璃	  1995-10-31	h
600877	  电能股份	  1995-10-13	h
600879	  航天电子	  1995-11-15	h
600880	  博瑞传播	  1995-11-15	h
600881	  亚泰集团	  1995-11-15	h
600882	  妙可蓝多	  1995-12-06	h
600883	  博闻科技	  1995-12-08	h
600884	  杉杉股份	  1996-01-30	h
600885	  宏发股份	  1996-02-05	h
600886	  国投电力	  1996-01-18	h
600887	  伊利股份	  1996-03-12	h
600888	  新疆众和	  1996-02-15	h
600889	  南京化纤	  1996-03-08	h
600890	  *ST中房	  1996-03-18	h
600892	  大晟文化	  1996-03-15	h
600893	  航发动力	  1996-04-08	h
600894	  广日股份	  1996-03-28	h
600895	  张江高科	  1996-04-22	h
600896	  *ST海医	  1996-05-03	h
600897	  厦门空港	  1996-05-31	h
600898	  ST美讯	  1996-04-18	h
600900	  长江电力	  2003-11-18	h
600901	  江苏租赁	  2018-03-01	h
600903	  贵州燃气	  2017-11-07	h
600906	  财达证券	  2021-05-07	h
600908	  无锡银行	  2016-09-23	h
600909	  华安证券	  2016-12-06	h
600916	  中国黄金	  2021-02-05	h
600917	  重庆燃气	  2014-09-30	h
600918	  中泰证券	  2020-06-03	h
600919	  江苏银行	  2016-08-02	h
600926	  杭州银行	  2016-10-27	h
600928	  西安银行	  2019-03-01	h
600929	  雪天盐业	  2018-03-26	h
600933	  爱柯迪	  2017-11-17	h
600936	  广西广电	  2016-08-15	h
600939	  重庆建工	  2017-02-21	h
600956	  新天绿能	  2020-06-29	h
600958	  东方证券	  2015-03-23	h
600959	  江苏有线	  2015-04-28	h
600960	  渤海汽车	  2004-04-07	h
600961	  株冶集团	  2004-08-30	h
600962	  国投中鲁	  2004-06-22	h
600963	  岳阳林纸	  2004-05-25	h
600965	  福成股份	  2004-07-13	h
600966	  博汇纸业	  2004-06-08	h
600967	  内蒙一机	  2004-05-18	h
600968	  海油发展	  2019-06-26	h
600969	  郴电国际	  2004-04-08	h
600970	  中材国际	  2005-04-12	h
600971	  恒源煤电	  2004-08-17	h
600973	  宝胜股份	  2004-08-02	h
600975	  新五丰	  2004-06-09	h
600976	  健民集团	  2004-04-19	h
600977	  中国电影	  2016-08-09	h
600979	  广安爱众	  2004-09-06	h
600980	  北矿科技	  2004-05-12	h
600981	  汇鸿集团	  2004-06-30	h
600982	  宁波能源	  2004-07-06	h
600983	  惠而浦	  2004-07-27	h
600984	  建设机械	  2004-07-07	h
600985	  淮北矿业	  2004-04-28	h
600986	  浙文互联	  2004-04-26	h
600987	  航民股份	  2004-08-09	h
600988	  赤峰黄金	  2004-04-14	h
600989	  宝丰能源	  2019-05-16	h
600990	  四创电子	  2004-05-10	h
600992	  贵绳股份	  2004-05-14	h
600993	  马应龙	  2004-05-17	h
600995	  文山电力	  2004-06-15	h
600996	  贵广网络	  2016-12-26	h
600997	  开滦股份	  2004-06-02	h
600998	  九州通	  2010-11-02	h
600999	  招商证券	  2009-11-17	h
601000	  唐山港	  2010-07-05	h
601001	  晋控煤业	  2006-06-23	h
601002	  晋亿实业	  2007-01-26	h
601003	  柳钢股份	  2007-02-27	h
601005	  重庆钢铁	  2007-02-28	h
601006	  大秦铁路	  2006-08-01	h
601007	  金陵饭店	  2007-04-06	h
601008	  连云港	  2007-04-26	h
601009	  南京银行	  2007-07-19	h
601010	  文峰股份	  2011-06-03	h
601011	  宝泰隆	  2011-03-09	h
601012	  隆基股份	  2012-04-11	h
601015	  陕西黑猫	  2014-11-05	h
601016	  节能风电	  2014-09-29	h
601018	  宁波港	  2010-09-28	h
601019	  山东出版	  2017-11-22	h
601020	  ST华钰	  2016-03-16	h
601021	  春秋航空	  2015-01-21	h
601028	  玉龙股份	  2011-11-07	h
601038	  一拖股份	  2012-08-08	h
601058	  赛轮轮胎	  2011-06-30	h
601066	  中信建投	  2018-06-20	h
601068	  中铝国际	  2018-08-31	h
601069	  西部黄金	  2015-01-22	h
601077	  渝农商行	  2019-10-29	h
601086	  国芳集团	  2017-09-29	h
601088	  中国神华	  2007-10-09	h
601098	  中南传媒	  2010-10-28	h
601099	  太平洋	  2007-12-28	h
601100	  恒立液压	  2011-10-28	h
601101	  昊华能源	  2010-03-31	h
601106	  中国一重	  2010-02-09	h
601107	  四川成渝	  2009-07-27	h
601108	  财通证券	  2017-10-24	h
601111	  中国国航	  2006-08-18	h
601113	  ST华鼎	  2011-05-09	h
601116	  三江购物	  2011-03-02	h
601117	  中国化学	  2010-01-07	h
601118	  海南橡胶	  2011-01-07	h
601126	  四方股份	  2010-12-31	h
601127	  小康股份	  2016-06-15	h
601128	  常熟银行	  2016-09-30	h
601137	  博威合金	  2011-01-27	h
601138	  工业富联	  2018-06-08	h
601139	  深圳燃气	  2009-12-25	h
601155	  新城控股	  2015-12-04	h
601158	  重庆水务	  2010-03-29	h
601162	  天风证券	  2018-10-19	h
601163	  三角轮胎	  2016-09-09	h
601166	  兴业银行	  2007-02-05	h
601168	  西部矿业	  2007-07-12	h
601169	  北京银行	  2007-09-19	h
601177	  杭齿前进	  2010-10-11	h
601179	  中国西电	  2010-01-28	h
601186	  中国铁建	  2008-03-10	h
601187	  厦门银行	  2020-10-27	h
601188	  龙江交通	  2010-03-19	h
601198	  东兴证券	  2015-02-26	h
601199	  江南水务	  2011-03-17	h
601200	  上海环境	  2017-03-31	h
601208	  东材科技	  2011-05-20	h
601211	  国泰君安	  2015-06-26	h
601212	  白银有色	  2017-02-15	h
601216	  君正集团	  2011-02-22	h
601218	  吉鑫科技	  2011-05-06	h
601222	  林洋能源	  2011-08-08	h
601225	  陕西煤业	  2014-01-28	h
601226	  华电重工	  2014-12-11	h
601228	  广州港	  2017-03-29	h
601229	  上海银行	  2016-11-16	h
601231	  环旭电子	  2012-02-20	h
601233	  桐昆股份	  2011-05-18	h
601236	  红塔证券	  2019-07-05	h
601238	  广汽集团	  2012-03-29	h
601258	  庞大集团	  2011-04-28	h
601279	  英利汽车	  2021-04-15	h
601288	  农业银行	  2010-07-15	h
601298	  青岛港	  2019-01-21	h
601311	  骆驼股份	  2011-06-02	h
601318	  中国平安	  2007-03-01	h
601319	  中国人保	  2018-11-16	h
601326	  秦港股份	  2017-08-16	h
601328	  交通银行	  2007-05-15	h
601330	  绿色动力	  2018-06-11	h
601333	  广深铁路	  2006-12-22	h
601336	  新华保险	  2011-12-16	h
601339	  百隆东方	  2012-06-12	h
601360	  三六零	  2012-01-16	h
601366	  利群股份	  2017-04-12	h
601368	  绿城水务	  2015-06-12	h
601369	  陕鼓动力	  2010-04-28	h
601375	  中原证券	  2017-01-03	h
601377	  兴业证券	  2010-10-13	h
601388	  怡球资源	  2012-04-23	h
601390	  中国中铁	  2007-12-03	h
601398	  工商银行	  2006-10-27	h
601399	  国机重装	  2020-06-08	h
601456	  国联证券	  2020-07-31	h
601500	  通用股份	  2016-09-19	h
601512	  中新集团	  2019-12-20	h
601515	  东风股份	  2012-02-16	h
601518	  吉林高速	  2010-03-19	h
601519	  大智慧	  2011-01-28	h
601555	  东吴证券	  2011-12-12	h
601566	  九牧王	  2011-05-30	h
601567	  三星医疗	  2011-06-15	h
601568	  北元集团	  2020-10-20	h
601577	  长沙银行	  2018-09-26	h
601579	  会稽山	  2014-08-25	h
601588	  北辰实业	  2006-10-16	h
601595	  上海电影	  2016-08-17	h
601598	  中国外运	  2019-01-18	h
601599	  浙文影业	  2011-05-27	h
601600	  中国铝业	  2007-04-30	h
601601	  中国太保	  2007-12-25	h
601606	  长城军工	  2018-08-06	h
601607	  上海医药	  1994-03-24	h
601608	  中信重工	  2012-07-06	h
601609	  金田铜业	  2020-04-22	h
601611	  中国核建	  2016-06-06	h
601615	  明阳智能	  2019-01-23	h
601616	  广电电气	  2011-02-01	h
601618	  中国中冶	  2009-09-21	h
601619	  嘉泽新能	  2017-07-20	h
601628	  中国人寿	  2007-01-09	h
601633	  长城汽车	  2011-09-28	h
601636	  旗滨集团	  2011-08-12	h
601658	  邮储银行	  2019-12-10	h
601666	  平煤股份	  2006-11-23	h
601668	  中国建筑	  2009-07-29	h
601669	  中国电建	  2011-10-18	h
601677	  明泰铝业	  2011-09-19	h
601678	  滨化股份	  2010-02-23	h
601686	  友发集团	  2020-12-04	h
601688	  华泰证券	  2010-02-26	h
601689	  拓普集团	  2015-03-19	h
601696	  中银证券	  2020-02-26	h
601698	  中国卫通	  2019-06-28	h
601699	  潞安环能	  2006-09-22	h
601700	  风范股份	  2011-01-18	h
601702	  华峰铝业	  2020-09-07	h
601717	  郑煤机	  2010-08-03	h
601718	  际华集团	  2010-08-16	h
601727	  上海电气	  2008-12-05	h
601766	  中国中车	  2008-08-18	h
601777	  力帆科技	  2010-11-25	h
601778	  晶科科技	  2020-05-19	h
601788	  光大证券	  2009-08-18	h
601789	  宁波建工	  2011-08-16	h
601798	  蓝科高新	  2011-06-22	h
601799	  星宇股份	  2011-02-01	h
601800	  中国交建	  2012-03-09	h
601801	  皖新传媒	  2010-01-18	h
601808	  中海油服	  2007-09-28	h
601811	  新华文轩	  2016-08-08	h
601816	  京沪高铁	  2020-01-16	h
601818	  光大银行	  2010-08-18	h
601827	  三峰环境	  2020-06-05	h
601828	  美凯龙	  2018-01-17	h
601838	  成都银行	  2018-01-31	h
601857	  中国石油	  2007-11-05	h
601858	  中国科传	  2017-01-18	h
601860	  紫金银行	  2019-01-03	h
601865	  福莱特	  2019-02-15	h
601866	  中远海发	  2007-12-12	h
601869	  长飞光纤	  2018-07-20	h
601872	  招商轮船	  2006-12-01	h
601877	  正泰电器	  2010-01-21	h
601878	  浙商证券	  2017-06-26	h
601880	  辽港股份	  2010-12-06	h
601881	  中国银河	  2017-01-23	h
601882	  海天精工	  2016-11-07	h
601886	  江河集团	  2011-08-18	h
601888	  中国中免	  2009-10-15	h
601890	  亚星锚链	  2010-12-28	h
601898	  中煤能源	  2008-02-01	h
601899	  紫金矿业	  2008-04-25	h
601900	  南方传媒	  2016-02-15	h
601901	  方正证券	  2011-08-10	h
601908	  京运通	  2011-09-08	h
601916	  浙商银行	  2019-11-26	h
601918	  新集能源	  2007-12-19	h
601919	  中远海控	  2007-06-26	h
601928	  凤凰传媒	  2011-11-30	h
601929	  吉视传媒	  2012-02-23	h
601933	  永辉超市	  2010-12-15	h
601939	  建设银行	  2007-09-25	h
601949	  中国出版	  2017-08-21	h
601952	  苏垦农发	  2017-05-15	h
601956	  东贝集团	  2020-12-25	h
601958	  金钼股份	  2008-04-17	h
601963	  重庆银行	  2021-02-05	h
601965	  中国汽研	  2012-06-11	h
601966	  玲珑轮胎	  2016-07-06	h
601968	  宝钢包装	  2015-06-11	h
601969	  海南矿业	  2014-12-09	h
601975	  招商南油	  2019-01-08	h
601985	  中国核电	  2015-06-10	h
601988	  中国银行	  2006-07-05	h
601989	  中国重工	  2009-12-16	h
601990	  南京证券	  2018-06-13	h
601991	  大唐发电	  2006-12-20	h
601992	  金隅集团	  2011-03-01	h
601995	  中金公司	  2020-11-02	h
601996	  丰林集团	  2011-09-29	h
601997	  贵阳银行	  2016-08-16	h
601998	  中信银行	  2007-04-27	h
601999	  出版传媒	  2007-12-21	h
603000	  人民网	  2012-04-27	h
603001	  奥康国际	  2012-04-26	h
603002	  宏昌电子	  2012-05-18	h
603003	  龙宇燃油	  2012-08-17	h
603005	  晶方科技	  2014-02-10	h
603006	  联明股份	  2014-06-30	h
603007	  ST花王	  2016-08-26	h
603008	  喜临门	  2012-07-17	h
603009	  北特科技	  2014-07-18	h
603010	  万盛股份	  2014-10-10	h
603011	  合锻智能	  2014-11-07	h
603012	  创力集团	  2015-03-20	h
603013	  亚普股份	  2018-05-09	h
603015	  弘讯科技	  2015-03-03	h
603016	  新宏泰	  2016-07-01	h
603017	  中衡设计	  2014-12-31	h
603018	  华设集团	  2014-10-13	h
603019	  中科曙光	  2014-11-06	h
603020	  爱普股份	  2015-03-25	h
603021	  山东华鹏	  2015-04-23	h
603022	  新通联	  2015-05-18	h
603023	  威帝股份	  2015-05-27	h
603025	  大豪科技	  2015-04-22	h
603026	  石大胜华	  2015-05-29	h
603027	  千禾味业	  2016-03-07	h
603028	  赛福天	  2016-03-31	h
603029	  天鹅股份	  2016-04-27	h
603030	  全筑股份	  2015-03-20	h
603031	  安德利	  2016-08-22	h
603032	  *ST德新	  2017-01-05	h
603033	  三维股份	  2016-12-07	h
603035	  常熟汽饰	  2017-01-05	h
603036	  如通股份	  2016-12-09	h
603037	  凯众股份	  2017-01-20	h
603038	  华立股份	  2017-01-16	h
603039	  泛微网络	  2017-01-13	h
603040	  新坐标	  2017-02-09	h
603041	  美思德	  2017-03-30	h
603042	  华脉科技	  2017-06-02	h
603043	  广州酒家	  2017-06-27	h
603045	  福达合金	  2018-05-17	h
603050	  科林电气	  2017-04-14	h
603053	  成都燃气	  2019-12-17	h
603055	  台华新材	  2017-09-21	h
603056	  德邦股份	  2018-01-16	h
603058	  永吉股份	  2016-12-23	h
603059	  倍加洁	  2018-03-02	h
603060	  国检集团	  2016-11-09	h
603063	  禾望电气	  2017-07-28	h
603066	  音飞储存	  2015-06-11	h
603067	  振华股份	  2016-09-13	h
603068	  博通集成	  2019-04-15	h
603069	  海汽集团	  2016-07-12	h
603076	  乐惠国际	  2017-11-13	h
603077	  和邦生物	  2012-07-31	h
603078	  江化微	  2017-04-10	h
603079	  圣达生物	  2017-08-23	h
603080	  新疆火炬	  2018-01-03	h
603081	  大丰实业	  2017-04-20	h
603083	  剑桥科技	  2017-11-10	h
603085	  天成自控	  2015-06-30	h
603086	  先达股份	  2017-05-11	h
603087	  甘李药业	  2020-06-29	h
603088	  宁波精达	  2014-11-11	h
603089	  正裕工业	  2017-01-26	h
603090	  宏盛股份	  2016-08-31	h
603093	  南华期货	  2019-08-30	h
603095	  越剑智能	  2020-04-15	h
603096	  新经典	  2017-04-25	h
603098	  森特股份	  2016-12-16	h
603099	  长白山	  2014-08-22	h
603100	  川仪股份	  2014-08-05	h
603101	  汇嘉时代	  2016-05-06	h
603103	  横店影视	  2017-10-12	h
603105	  芯能科技	  2018-07-09	h
603106	  恒银科技	  2017-09-20	h
603108	  润达医疗	  2015-05-27	h
603109	  神驰机电	  2019-12-31	h
603110	  东方材料	  2017-10-13	h
603111	  康尼机电	  2014-08-01	h
603112	  华翔股份	  2020-09-17	h
603113	  金能科技	  2017-05-11	h
603115	  海星股份	  2019-08-09	h
603116	  红蜻蜓	  2015-06-29	h
603117	  万林物流	  2015-06-29	h
603118	  共进股份	  2015-02-25	h
603121	  华培动力	  2019-01-11	h
603123	  翠微股份	  2012-05-03	h
603126	  中材节能	  2014-07-31	h
603127	  昭衍新药	  2017-08-25	h
603128	  华贸物流	  2012-05-29	h
603129	  春风动力	  2017-08-18	h
603131	  上海沪工	  2016-06-07	h
603133	  碳元科技	  2017-03-20	h
603136	  天目湖	  2017-09-27	h
603138	  海量数据	  2017-03-06	h
603139	  康惠制药	  2017-04-21	h
603155	  新亚强	  2020-09-01	h
603156	  养元饮品	  2018-02-12	h
603157	  *ST拉夏	  2017-09-25	h
603158	  腾龙股份	  2015-03-20	h
603159	  上海亚虹	  2016-08-12	h
603160	  汇顶科技	  2016-10-17	h
603161	  科华控股	  2018-01-05	h
603165	  荣晟环保	  2017-01-17	h
603166	  福达股份	  2014-11-27	h
603167	  渤海轮渡	  2012-09-06	h
603168	  莎普爱思	  2014-07-02	h
603169	  兰石重装	  2014-10-09	h
603177	  德创环保	  2017-02-07	h
603178	  圣龙股份	  2017-03-28	h
603179	  新泉股份	  2017-03-17	h
603180	  金牌厨柜	  2017-05-12	h
603181	  皇马科技	  2017-08-24	h
603183	  建研院	  2017-09-05	h
603185	  上机数控	  2018-12-28	h
603186	  华正新材	  2017-01-03	h
603187	  海容冷链	  2018-11-29	h
603188	  亚邦股份	  2014-09-09	h
603189	  网达软件	  2016-09-14	h
603192	  汇得科技	  2018-08-28	h
603195	  公牛集团	  2020-02-06	h
603196	  日播时尚	  2017-05-31	h
603197	  保隆科技	  2017-05-19	h
603198	  迎驾贡酒	  2015-05-28	h
603199	  九华旅游	  2015-03-26	h
603200	  上海洗霸	  2017-06-01	h
603203	  快克股份	  2016-11-08	h
603208	  江山欧派	  2017-02-10	h
603212	  赛伍技术	  2020-04-30	h
603214	  爱婴室	  2018-03-30	h
603217	  元利科技	  2019-06-20	h
603218	  日月股份	  2016-12-28	h
603220	  中贝通信	  2018-11-15	h
603221	  爱丽家居	  2020-03-23	h
603222	  济民制药	  2015-02-17	h
603223	  恒通股份	  2015-06-30	h
603225	  新凤鸣	  2017-04-18	h
603226	  菲林格尔	  2017-06-15	h
603227	  雪峰科技	  2015-05-15	h
603228	  景旺电子	  2017-01-06	h
603229	  奥翔药业	  2017-05-09	h
603232	  格尔软件	  2017-04-21	h
603233	  大参林	  2017-07-31	h
603236	  移远通信	  2019-07-16	h
603238	  诺邦股份	  2017-02-22	h
603239	  浙江仙通	  2016-12-30	h
603256	  宏和科技	  2019-07-19	h
603258	  电魂网络	  2016-10-26	h
603259	  药明康德	  2018-05-08	h
603260	  合盛硅业	  2017-10-30	h
603266	  天龙股份	  2017-01-10	h
603267	  鸿远电子	  2019-05-15	h
603268	  松发股份	  2015-03-19	h
603269	  海鸥股份	  2017-05-17	h
603277	  银都股份	  2017-09-11	h
603278	  大业股份	  2017-11-13	h
603279	  景津环保	  2019-07-29	h
603283	  赛腾股份	  2017-12-25	h
603286	  日盈电子	  2017-06-27	h
603288	  海天味业	  2014-02-11	h
603289	  泰瑞机器	  2017-10-31	h
603290	  斯达半导	  2020-02-04	h
603297	  永新光学	  2018-09-10	h
603298	  杭叉集团	  2016-12-27	h
603299	  苏盐井神	  2015-12-31	h
603300	  华铁应急	  2015-05-29	h
603301	  振德医疗	  2018-04-12	h
603303	  得邦照明	  2017-03-30	h
603305	  旭升股份	  2017-07-10	h
603306	  华懋科技	  2014-09-26	h
603308	  应流股份	  2014-01-22	h
603309	  维力医疗	  2015-03-02	h
603311	  金海高科	  2015-05-18	h
603313	  梦百合	  2016-10-13	h
603315	  福鞍股份	  2015-04-24	h
603316	  诚邦股份	  2017-06-19	h
603317	  天味食品	  2019-04-16	h
603318	  派思股份	  2015-04-24	h
603319	  湘油泵	  2016-11-30	h
603320	  迪贝电气	  2017-05-02	h
603321	  梅轮电梯	  2017-09-15	h
603322	  超讯通信	  2016-07-28	h
603323	  苏农银行	  2016-11-29	h
603324	  盛剑环境	  2021-04-07	h
603326	  我乐家居	  2017-06-16	h
603327	  福蓉科技	  2019-05-23	h
603328	  依顿电子	  2014-07-01	h
603329	  上海雅仕	  2017-12-29	h
603330	  上海天洋	  2017-02-13	h
603331	  百达精工	  2017-07-05	h
603332	  苏州龙杰	  2019-01-17	h
603333	  尚纬股份	  2012-05-07	h
603335	  迪生力	  2017-06-20	h
603336	  宏辉果蔬	  2016-11-24	h
603337	  杰克股份	  2017-01-19	h
603338	  浙江鼎力	  2015-03-25	h
603339	  四方科技	  2016-05-19	h
603345	  安井食品	  2017-02-22	h
603348	  文灿股份	  2018-04-26	h
603351	  威尔药业	  2019-01-30	h
603353	  和顺石油	  2020-04-07	h
603355	  莱克电气	  2015-05-13	h
603356	  华菱精工	  2018-01-24	h
603357	  设计总院	  2017-08-01	h
603358	  华达科技	  2017-01-25	h
603359	  东珠生态	  2017-09-01	h
603360	  百傲化学	  2017-02-06	h
603363	  傲农生物	  2017-09-26	h
603365	  水星家纺	  2017-11-20	h
603366	  日出东方	  2012-05-21	h
603367	  辰欣药业	  2017-09-29	h
603368	  柳药股份	  2014-12-04	h
603369	  今世缘	  2014-07-03	h
603377	  东方时尚	  2016-02-05	h
603378	  亚士创能	  2017-09-28	h
603379	  三美股份	  2019-04-02	h
603380	  易德龙	  2017-06-22	h
603383	  顶点软件	  2017-05-22	h
603385	  惠达卫浴	  2017-04-05	h
603386	  广东骏亚	  2017-09-12	h
603387	  基蛋生物	  2017-07-17	h
603388	  元成股份	  2017-03-24	h
603389	  亚振家居	  2016-12-15	h
603390	  通达电气	  2019-11-25	h
603392	  万泰生物	  2020-04-29	h
603393	  新天然气	  2016-09-12	h
603396	  金辰股份	  2017-10-18	h
603398	  邦宝益智	  2015-12-09	h
603399	  吉翔股份	  2012-08-24	h
603408	  建霖家居	  2020-07-30	h
603416	  信捷电气	  2016-12-21	h
603421	  鼎信通讯	  2016-10-11	h
603429	  集友股份	  2017-01-24	h
603439	  贵州三力	  2020-04-28	h
603444	  吉比特	  2017-01-04	h
603456	  九洲药业	  2014-10-10	h
603458	  勘设股份	  2017-08-09	h
603466	  风语筑	  2017-10-20	h
603477	  巨星农牧	  2017-12-18	h
603486	  科沃斯	  2018-05-28	h
603488	  展鹏科技	  2017-05-16	h
603489	  八方股份	  2019-11-11	h
603496	  恒为科技	  2017-06-07	h
603499	  翔港科技	  2017-10-16	h
603500	  祥和实业	  2017-09-04	h
603501	  韦尔股份	  2017-05-04	h
603505	  金石资源	  2017-05-03	h
603506	  南都物业	  2018-02-01	h
603507	  振江股份	  2017-11-06	h
603508	  思维列控	  2015-12-24	h
603511	  爱慕股份	  2021-05-31	h
603515	  欧普照明	  2016-08-19	h
603516	  淳中科技	  2018-02-02	h
603517	  绝味食品	  2017-03-17	h
603518	  锦泓集团	  2014-12-03	h
603519	  立霸股份	  2015-03-19	h
603520	  司太立	  2016-03-09	h
603527	  众源新材	  2017-09-07	h
603528	  多伦科技	  2016-05-03	h
603530	  神马电力	  2019-08-05	h
603533	  掌阅科技	  2017-09-21	h
603535	  嘉诚国际	  2017-08-08	h
603536	  惠发食品	  2017-06-13	h
603538	  美诺华	  2017-04-07	h
603551	  奥普家居	  2020-01-15	h
603555	  *ST贵人	  2014-01-24	h
603556	  海兴电力	  2016-11-10	h
603557	  ST起步	  2017-08-18	h
603558	  健盛集团	  2015-01-27	h
603559	  中通国脉	  2016-12-02	h
603565	  中谷物流	  2020-09-25	h
603566	  普莱柯	  2015-05-18	h
603567	  珍宝岛	  2015-04-24	h
603568	  伟明环保	  2015-05-28	h
603569	  长久物流	  2016-08-10	h
603577	  汇金通	  2016-12-22	h
603578	  三星新材	  2017-03-06	h
603579	  荣泰健康	  2017-01-11	h
603580	  艾艾精工	  2017-05-25	h
603583	  捷昌驱动	  2018-09-21	h
603585	  苏利股份	  2016-12-14	h
603586	  金麒麟	  2017-04-06	h
603587	  地素时尚	  2018-06-22	h
603588	  高能环境	  2014-12-29	h
603589	  口子窖	  2015-06-29	h
603590	  康辰药业	  2018-08-27	h
603595	  东尼电子	  2017-07-12	h
603596	  伯特利  	  2018-04-27	h
603598	  引力传媒	  2015-05-27	h
603599	  广信股份	  2015-05-13	h
603600	  永艺股份	  2015-01-23	h
603601	  再升科技	  2015-01-22	h
603602	  纵横通信	  2017-08-10	h
603603	  博天环境	  2017-02-17	h
603605	  珀莱雅	  2017-11-15	h
603606	  东方电缆	  2014-10-15	h
603607	  京华激光	  2017-10-25	h
603608	  天创时尚	  2016-02-18	h
603609	  禾丰股份	  2014-08-08	h
603610	  麒盛科技	  2019-10-29	h
603611	  诺力股份	  2015-01-28	h
603612	  索通发展	  2017-07-18	h
603613	  国联股份	  2019-07-30	h
603615	  茶花股份	  2017-02-13	h
603616	  韩建河山	  2015-06-11	h
603617	  君禾股份	  2017-07-03	h
603618	  杭电股份	  2015-02-17	h
603619	  中曼石油	  2017-11-17	h
603626	  科森科技	  2017-02-09	h
603628	  清源股份	  2017-01-12	h
603629	  利通电子	  2018-12-24	h
603630	  拉芳家化	  2017-03-13	h
603633	  徕木股份	  2016-11-17	h
603636	  南威软件	  2014-12-30	h
603637	  镇海股份	  2017-02-08	h
603638	  艾迪精密	  2017-01-20	h
603639	  海利尔	  2017-01-12	h
603648	  畅联股份	  2017-09-13	h
603650	  彤程新材	  2018-06-27	h
